//本文档仅为APK制作练习测试，直链地址皆来自网络公开免费数据，如有冒犯请联系我们删除；如产生责任使用者自负！
『電視直播』,#genre#
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
广德生活,https://live.gdtv.ah.cn/live/newsTV.m3u8
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州新闻综合,https://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8
洛阳科教,https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
洛阳文旅,https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
洛阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
秦安综合,https://play.kankanlive.com/live/1659926941626981.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
睢宁综合,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8
渭源新闻,https://play.kankanlive.com/live/1711955176432990.m3u8
无锡影视频道,https://stream.thmz.com/wxtv6/playlist.m3u8
无锡经济频道,https://stream.thmz.com/wxtv5/playlist.m3u8
无锡生活频道,https://stream.thmz.com/wxtv4/playlist.m3u8
无锡新闻综合频道,https://stream.thmz.com/wxtv1/playlist.m3u8
无锡都市资讯频道,https://stream.thmz.com/wxtv3/playlist.m3u8
无锡娱乐频道,https://stream.thmz.com/wxtv2/playlist.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
武威新闻,https://play.kankanlive.com/live/1693539781636986.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
西宁新闻综合,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8

浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿频道,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
彩条,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8

之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

黑龙江卫视频道,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江文体频道,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江影视频道,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江新闻法治频道,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8
黑龙江都市频道,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江农业·科教频道,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8
黑龙江少儿频道,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8

广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西综艺旅游频道,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西都市频道,https://hlscdn.liangtv.cn/live/b8f4e500a4024fd2bf189b46f490359f/b04d249044fb4d0887b88aa9c2cc8f6c.m3u8
广西影视频道,https://hlscdn.liangtv.cn/live/a84182dabc5147afbd3d90ddbb5a9404/d097f6c24c53463e897de496b32c7d2b.m3u8
广西国际频道,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8

广西移动数字电视频道,https://hlscdn.liangtv.cn/live/b6cea70bfad24970aaa2256a3c340ad4/0a79a8e5f94641e583d1872ef7bed2bf.m3u8
中国教育电视台CETV-1频道,https://hlscdn.liangtv.cn/live/ddb2ee1aa1134ac591230352a121aa22/bc359bd2e13b4cb9a3096effa77d1bc0.m3u8
中国教育电视台CETV-2频道,https://hlscdn.liangtv.cn/live/3f29b81206fe4d229e1522d59aae8e75/15a4a13dbf624ab9ac7cca5df100e985.m3u8
中国教育电视台CETV-4频道,https://hlscdn.liangtv.cn/live/63f3fd7d8cf44a3e9719eec310c86fa5/b96f8fd6d5424ad4862d054172f616e4.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b-1.m3u8
广西综艺旅游频道,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6-1.m3u8
广西都市频道,https://hlscdn.liangtv.cn/live/b8f4e500a4024fd2bf189b46f490359f/b04d249044fb4d0887b88aa9c2cc8f6c-1.m3u8
广西影视频道,https://hlscdn.liangtv.cn/live/a84182dabc5147afbd3d90ddbb5a9404/d097f6c24c53463e897de496b32c7d2b-1.m3u8
广西国际频道,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79-1.m3u8

广西移动数字电视频道,https://hlscdn.liangtv.cn/live/b6cea70bfad24970aaa2256a3c340ad4/0a79a8e5f94641e583d1872ef7bed2bf-1.m3u8
中国教育电视台CETV-1频道,https://hlscdn.liangtv.cn/live/ddb2ee1aa1134ac591230352a121aa22/bc359bd2e13b4cb9a3096effa77d1bc0-1.m3u8
中国教育电视台CETV-2频道,https://hlscdn.liangtv.cn/live/3f29b81206fe4d229e1522d59aae8e75/15a4a13dbf624ab9ac7cca5df100e985-1.m3u8
中国教育电视台CETV-4频道,https://hlscdn.liangtv.cn/live/63f3fd7d8cf44a3e9719eec310c86fa5/b96f8fd6d5424ad4862d054172f616e4-1.m3u8

陕西卫视,http://stream.snrtv.com/sxbc-star-tBRUZ8.m3u8
陕西新闻资讯,http://stream.snrtv.com/sxbc-1-huvxU6.m3u8
陕西都市青春,http://stream.snrtv.com/sxbc-2-lxzDIW.m3u8
陕西银龄频道,http://stream.snrtv.com/sxbc-3-fjlIJ9.m3u8
陕西秦腔频道,http://stream.snrtv.com/sxbc-5-hpLPY9.m3u8
陕西体育休闲,http://stream.snrtv.com/sxbc-7-eADEJP.m3u8
陕西农林卫视,http://stream.snrtv.com/sxbc-nl-ckrCMX.m3u8
陕西移动电视,http://stream.snrtv.com/sxbc-yd-axCWZ8.m3u8

//▃▃▃▃▃▃▃▃▃
影视频道,#genre#
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8$北方广电
重温经典,http://36.108.172.237:10097/stream/channelid/1129822714
重温经典,http://36.108.172.237:10005/stream/channelid/1658622386
重温经典,http://111.160.17.2:59901/tsfile/live/0001_20.m3u8
CHC影迷电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcymdy
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy
CHC家庭影院,http://php.jdshipin.com/TVOD/iptv.php?id=chcjtyy
CHC高清电影,http://27.17.111.252:8118/udp/239.69.1.241:11088
CHC动作电影,http://27.17.111.252:8118/udp/239.69.1.242:11094
CHC家庭影院,http://27.17.111.252:8118/udp/239.69.1.243:11100
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8
CHC家庭影院,http://fxgm.fxjf.work:19901/tsfile/live/1014_1.m3u8
CHC影迷电影,http://fxgm.fxjf.work:19901/tsfile/live/1016_1.m3u8
CHC影迷电影,http://149.88.85.102:1354/cqyx.php?id=chcgq
CHC动作电影,http://149.88.85.102:1354/cqyx.php?id=chcdz
CHC家庭影院,http://149.88.85.102:1354/cqyx.php?id=chcjt
CHC影迷电影,http://tvbox6.icu/tv/iptv2.php?id=88
龙华洋片，http://50.7.234.10:8278/lunghuajingdian_twn/playlist.m3u8?tid=MC2C7597780175977801&ct=19249&tsum=b7602981567d8f0171e8de29154f5014
好莱坞电影,http://50.7.234.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=MA8A4005638840056388&ct=18392&tsum=a1f1517d4ea64fd01267905f21d83859
HBOHD,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
美亚电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
下载可至↓,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
apkck.top,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8

//▃▃▃▃▃▃▃▃▃
经典轮播,#genre#
成龙,http://39.153.130.167:35455/huya/11342386
成龙,http://aiony.top:35455/huya/11342386
黄渤,http://39.153.130.167:35455/huya/11352876
黄渤,http://aiony.top:35455/huya/11352876
沈腾,http://39.153.130.167:35455/huya/11601968
沈腾,http://aiony.top:35455/huya/11601968
徐克,http://39.153.130.167:35455/huya/11352909
徐克,http://aiony.top:35455/huya/11352909
周星驰,http://39.153.130.167:35455/huya/11342412
周星驰,http://aiony.top:35455/huya/11342412
李连杰,http://39.153.130.167:35455/huya/11342390
李连杰,http://aiony.top:35455/huya/11342390
刘德华,http://39.153.130.167:35455/huya/11342424
刘德华,http://aiony.top:35455/huya/11342424
周润发,http://39.153.130.167:35455/huya/11342387
周润发,http://aiony.top:35455/huya/11342387
梁家辉,http://39.153.130.167:35455/huya/11342429
梁家辉,http://aiony.top:35455/huya/11342429
古天乐,http://cfss.cc/cdn/hy/29982675.m3u8
甄子丹,http://39.153.130.167:35455/huya/11352935
甄子丹,http://aiony.top:35455/huya/11352935
释小龙,http://39.153.130.167:35455/huya/21059599
释小龙,http://aiony.top:35455/huya/21059599
五福星,http://39.153.130.167:35455/huya/11282233
五福星,http://aiony.top:35455/huya/11282233
洪金宝,http://39.153.130.167:35455/huya/11279251
洪金宝,http://aiony.top:35455/huya/11279251
斯坦森,http://39.153.130.167:35455/huya/21059588
斯坦森,http://aiony.top:35455/huya/21059588
林正英,http://39.153.130.167:35455/huya/11342421
林正英,http://aiony.top:35455/huya/11342421
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8
猫和老鼠,http://cfss.cc/cdn/hy/11352879.m3u8
强森电影,http://cfss.cc/cdn/hy/21059581.m3u8
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8
武侠剧集,http://cfss.cc/cdn/hy/11342427.m3u8
玄幻电影,http://cfss.cc/cdn/hy/11342414.m3u8
国产剧集,http://cfss.cc/cdn/hy/11352973.m3u8
不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8
许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8
高分动作,http://cfss.cc/cdn/hy/11352884.m3u8
欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8
国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8
黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8
喜乐影院,http://cfss.cc/cdn/hy/21059580.m3u8
美剧解说轮播,http://lxajh.top/tv/douyu.php?id=9643264
经典美剧解说,http://lxajh.top/tv/douyu.php?id=9123570
江湖粤,http://lxajh.top/tv/douyu.php?id=8912325
科幻Fans轮播,http://lxajh.top/tv/douyu.php?id=3508304
科幻解说轮播,http://lxajh.top/tv/douyu.php?id=9338839
娱乐扒叔轮播,http://lxajh.top/tv/douyu.php?id=9624581

亮剑,http://cfss.cc/cdn/hy/30080238.m3u8
雪豹,http://cfss.cc/cdn/hy/29580970.m3u8
老三国演绎,http://cfss.cc/cdn/hy/11602081.m3u8
永夜星河,http://cfss.cc/cdn/hy/23734169.m3u8
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8
鹿鼎记,http://cfss.cc/cdn/hy/23865080.m3u8
大时代,http://cfss.cc/cdn/hy/23865161.m3u8
柳舟计,http://cfss.cc/cdn/hy/23860039.m3u8
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8
洗冤录,http://cfss.cc/cdn/hy/29465851.m3u8
创世纪,http://cfss.cc/cdn/hy/29465852.m3u8
埋堆堆,http://cfss.cc/cdn/hy/23903123.m3u8

轮播1,http://cfss.cc/cdn/hy/23864973.m3u8
轮播2,http://cfss.cc/cdn/hy/23749096.m3u8
轮播3,http://cfss.cc/cdn/hy/23903130.m3u8
轮播4,http://cfss.cc/cdn/hy/23749083.m3u8
下载可至↓,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
apkck.top,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8

笑傲江湖,http://211.101.246.236:35455/yy/1354930909
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
天龙八部,http://211.101.246.236:35455/huya/23903123
天龙八部,http://182.40.120.213/test-txdwk.flv.huya.com/src/1099531752675-1099531752675-86435783040303104-2199063628806-10057-A-0-1.m3u8
鹿鼎记,http://211.101.246.236:35455/yy/1354658049
鹿鼎记,http://211.101.246.236:35455/yy/28265277
仙剑奇侠传,http://211.101.246.236:35455/yy/1382749903
三国演义,http://211.101.246.236:35455/yy/1354930932
三国演义,http://120.24.172.11:50001/yy/1354930932

新白娘子传奇,http://211.101.246.236:35455/yy/1354930969
封神榜,http://211.101.246.236:35455/yy/1353426319
射雕英雄传,http://211.101.246.236:35455/yy/1354210357
庆余年,http://211.101.246.236:35455/huya/11352960
爱情公寓,http://211.101.246.236:35455/huya/11336726
杨紫,http://211.101.246.236:35455/huya/11336593
花千骨,http://211.101.246.236:35455/huya/26355839
龙门镖局,http://211.101.246.236:35455/huya/11352874
父母爱情,http://211.101.246.236:35455/huya/11602071
医馆笑传,http://211.101.246.236:35455/huya/11352891
刑事侦缉档案,http://211.101.246.236:35455/huya/23734169
笑傲江湖,http://211.101.246.236:35455/huya/23865142
洗冤录,http://yemingjkl.x3322.net:35455/huya/23903130
电视剧场一,http://39.153.130.167:35455/huya/29465862
电视剧场二,http://39.153.130.167:35455/huya/11336591
电视剧场三,http://39.153.130.167:35455/huya/21059563
电视剧场四,http://39.153.130.167:35455/huya/26355783
电视剧场五,http://39.153.130.167:35455/huya/11352912
电视剧场六,http://39.153.130.167:35455/huya/11352936
电视剧场七,http://39.153.130.167:35455/huya/21059630
电视剧场八,http://39.153.130.167:35455/huya/26355775
电视剧场九,http://39.153.130.167:35455/huya/21059594
电视剧场十,http://39.153.130.167:35455/huya/11336592
电视剧场十一,http://39.153.130.167:35455/huya/11602088.fl
亮剑,http://39.153.130.167:35455/huya/30080238
漫长的季节,http://39.153.130.167:35455/huya/11342393
电视剧场一,http://39.153.130.167:35455/huya/29465862
电视剧场二,http://39.153.130.167:35455/huya/11336591
电视剧场三,http://39.153.130.167:35455/huya/21059563
电视剧场四,http://39.153.130.167:35455/huya/26355783
电视剧场五,http://39.153.130.167:35455/huya/11352912
电视剧场六,http://39.153.130.167:35455/huya/11352936
电视剧场七,http://39.153.130.167:35455/huya/21059630
电视剧场八,http://39.153.130.167:35455/huya/26355775
电视剧场九,http://39.153.130.167:35455/huya/21059594
电视剧场十,http://39.153.130.167:35455/huya/11336592
电视剧场十一,http://39.153.130.167:35455/huya/11602088
龙珠,http://39.153.130.167:35455/huya/10279885
鬼吹灯之精绝古城,http://39.153.130.167:35455/huya/11352871
鬼吹灯之怒晴湘西,http://39.153.130.167:35455/huya/11602075
鬼吹灯之龙岭迷窟,http://39.153.130.167:35455/huya/29465863
鬼吹灯之云南虫谷,http://39.153.130.167:35455/huya/11352898
梦华录,http://39.153.130.167:35455/huya/11336590
延禧攻略,http://39.153.130.167:35455/huya/26355864
民兵葛二蛋,http://39.153.130.167:35455/huya/11602072
开端,http://39.153.130.167:35455/huya/11342397
铁道游击队,http://39.153.130.167:35455/huya/11352936
笑傲江湖,http://39.153.130.167:35455/huya/23865142
康熙微服私访记,http://39.153.130.167:35455/huya/11342418
小李飞刀（焦恩俊版）,http://39.153.130.167:35455/huya/11342397
御赐小仵作,http://39.153.130.167:35455/huya/11352948
新水浒传,http://39.153.130.167:35455/huya/11342384
神雕侠侣,http://39.153.130.167:35455/huya/23865171
雍正王朝,http://39.153.130.167:35455/huya/11342439
陆小凤,http://39.153.130.167:35455/huya/29808803
三国演义（94版）,http://39.153.130.167:35455/huya/11602081
新三国演义,http://39.153.130.167:35455/huya/11352944
问心,http://39.153.130.167:35455/huya/11352890
家有儿女,http://39.153.130.167:35455/huya/29774370
风云雄霸天下,http://39.153.130.167:35455/huya/21059612
全职高手,http://39.153.130.167:35455/huya/11352901
炊事班的故事3,http://39.153.130.167:35455/huya/19524135
医馆笑传,http://39.153.130.167:35455/huya/11352891
杨光的快乐生活,http://39.153.130.167:35455/huya/11602085
陈情令,http://39.153.130.167:35455/huya/29465862
神医喜来乐,http://39.153.130.167:35455/huya/11601978
大宋提刑官,http://39.153.130.167:35455/huya/26355856
鹊刀门传奇,http://39.153.130.167:35455/huya/29805872
陈翔六点半,http://39.153.130.167:35455/huya/11274154
神探狄仁杰1,http://39.153.130.167:35455/huya/29528581
神探狄仁杰2,http://39.153.130.167:35455/huya/29793925
白鹿原,http://39.153.130.167:35455/huya/11342416
长相思,http://39.153.130.167:35455/huya/11336593
你是我的荣耀,http://39.153.130.167:35455/huya/11352920
刑事侦缉档案,http://39.153.130.167:35455/huya/23734169
芈月传,http://39.153.130.167:35455/huya/11352975
一代枭雄,http://39.153.130.167:35455/huya/11342398
庆余年,http://39.153.130.167:35455/huya/11352960
铁齿铜牙纪晓岚,http://39.153.130.167:35455/huya/11342396
士兵突击,http://39.153.130.167:35455/huya/11342430
我的团长我的团,http://39.153.130.167:35455/huya/11352910
镖行天下,http://39.153.130.167:35455/huya/11352969
雪中悍刀行,http://39.153.130.167:35455/huya/11336592
星汉灿烂·月生沧海,http://39.153.130.167:35455/huya/11336591
将夜,http://39.153.130.167:35455/huya/11352885
铁梨花,http://39.153.130.167:35455/huya/11352912
父母爱情,http://39.153.130.167:35455/huya/11602071
大染坊,http://39.153.130.167:35455/huya/11602086
地下交通站,http://39.153.130.167:35455/huya/11342433
邻里一家亲,http://39.153.130.167:35455/huya/11342426
剧集_雍正王朝,http://39.153.130.167:35455/huya/11342439
剧集_士兵突击,http://39.153.130.167:35455/huya/11342430
剧集_爱情公寓,http://39.153.130.167:35455/huya/11336726
一起看港剧(斗鱼),http://lxajh.top/tv/douyu.php?id=5061550
闯关东(斗鱼),http://lxajh.top/tv/douyu.php?id=8787737
